tweet_url,text,user,tweet_id,timestamp,datetime,date,hour,ymdh,retweet,retweeting
https://twitter.com/SamuraiPunisher/status/1448452949563240450,"RT @gbrough10: Kimberly Guilfoyle asking for full forensic audits IN ALL 50 STATES, of the 2020 National Presidential election. #StopTheSte…",SamuraiPunisher,1448452949563240450,1634173068787,2021-10-14 00:57:48.787,2021-10-14,0,2021101400,True,@gbrough10
https://twitter.com/SharonC19471948/status/1448452684265279490,"RT @gbrough10: Kimberly Guilfoyle asking for full forensic audits IN ALL 50 STATES, of the 2020 National Presidential election. #StopTheSte…",SharonC19471948,1448452684265279490,1634173005535,2021-10-14 00:56:45.535,2021-10-14,0,2021101400,True,@gbrough10
https://twitter.com/KimBrew65/status/1448452542866862083,"RT @gbrough10: Kimberly Guilfoyle asking for full forensic audits IN ALL 50 STATES, of the 2020 National Presidential election. #StopTheSte…",KimBrew65,1448452542866862083,1634172971823,2021-10-14 00:56:11.823,2021-10-14,0,2021101400,True,@gbrough10
https://twitter.com/SaveAslave/status/1448452058470825988,"RT @gbrough10: Kimberly Guilfoyle asking for full forensic audits IN ALL 50 STATES, of the 2020 National Presidential election. #StopTheSte…",SaveAslave,1448452058470825988,1634172856334,2021-10-14 00:54:16.334,2021-10-14,0,2021101400,True,@gbrough10
https://twitter.com/proudpatriot67/status/1448451641435373574,"RT @gbrough10: Kimberly Guilfoyle asking for full forensic audits IN ALL 50 STATES, of the 2020 National Presidential election. #StopTheSte…",proudpatriot67,1448451641435373574,1634172756905,2021-10-14 00:52:36.905,2021-10-14,0,2021101400,True,@gbrough10
https://twitter.com/Taker_Harris/status/1448450883046580229,"RT @gbrough10: Kimberly Guilfoyle asking for full forensic audits IN ALL 50 STATES, of the 2020 National Presidential election. #StopTheSte…",Taker_Harris,1448450883046580229,1634172576091,2021-10-14 00:49:36.091,2021-10-14,0,2021101400,True,@gbrough10
https://twitter.com/dralmavillegas/status/1448450222749847555,"RT @gbrough10: Kimberly Guilfoyle asking for full forensic audits IN ALL 50 STATES, of the 2020 National Presidential election. #StopTheSte…",dralmavillegas,1448450222749847555,1634172418664,2021-10-14 00:46:58.664,2021-10-14,0,2021101400,True,@gbrough10
https://twitter.com/UdvarhelyKevin/status/1448449909405925376,"RT @gbrough10: Kimberly Guilfoyle asking for full forensic audits IN ALL 50 STATES, of the 2020 National Presidential election. #StopTheSte…",UdvarhelyKevin,1448449909405925376,1634172343957,2021-10-14 00:45:43.957,2021-10-14,0,2021101400,True,@gbrough10
https://twitter.com/JaRainnTa/status/1448449647018577928,"RT @gbrough10: Kimberly Guilfoyle asking for full forensic audits IN ALL 50 STATES, of the 2020 National Presidential election. #StopTheSte…",JaRainnTa,1448449647018577928,1634172281399,2021-10-14 00:44:41.399,2021-10-14,0,2021101400,True,@gbrough10
https://twitter.com/TeddieChapman/status/1448449453757812740,"RT @gbrough10: Kimberly Guilfoyle asking for full forensic audits IN ALL 50 STATES, of the 2020 National Presidential election. #StopTheSte…",TeddieChapman,1448449453757812740,1634172235322,2021-10-14 00:43:55.322,2021-10-14,0,2021101400,True,@gbrough10
https://twitter.com/HectorCgar1971/status/1448449247876157446,"RT @gbrough10: Kimberly Guilfoyle asking for full forensic audits IN ALL 50 STATES, of the 2020 National Presidential election. #StopTheSte…",HectorCgar1971,1448449247876157446,1634172186236,2021-10-14 00:43:06.236,2021-10-14,0,2021101400,True,@gbrough10
https://twitter.com/zeus4ever/status/1448449140548063237,"RT @gbrough10: Kimberly Guilfoyle asking for full forensic audits IN ALL 50 STATES, of the 2020 National Presidential election. #StopTheSte…",zeus4ever,1448449140548063237,1634172160647,2021-10-14 00:42:40.647,2021-10-14,0,2021101400,True,@gbrough10
https://twitter.com/pattypatt/status/1448449120583159808,"RT @gbrough10: Kimberly Guilfoyle asking for full forensic audits IN ALL 50 STATES, of the 2020 National Presidential election. #StopTheSte…",pattypatt,1448449120583159808,1634172155887,2021-10-14 00:42:35.887,2021-10-14,0,2021101400,True,@gbrough10
https://twitter.com/tubbyteddy21/status/1448448680248369157,RT @gbrough10: Demand a new election #StopTheSteal https://t.co/Kx8KUx0atK,tubbyteddy21,1448448680248369157,1634172050903,2021-10-14 00:40:50.903,2021-10-14,0,2021101400,True,@gbrough10
https://twitter.com/wendyhullfish/status/1448448267201753096,"RT @gbrough10: Kimberly Guilfoyle asking for full forensic audits IN ALL 50 STATES, of the 2020 National Presidential election. #StopTheSte…",wendyhullfish,1448448267201753096,1634171952425,2021-10-14 00:39:12.425,2021-10-14,0,2021101400,True,@gbrough10
